"Run File = C:\Nu plasma\Analyses\U-Th-Pb FAR.nrf"
"Gains : ",.9957073,1.040892,.9984365,1.005277,1.024671,1.017546,1,1.033899,1.000946,.9846264,1.036756,.9969983,1,1,1,1,
"Bucket efficiencys : ",1,1,1,1,1,1,1,1,1,1,1,1,
"Ion counting deadtimes : ",12,10.8,9.7,10,
"High Voltage Settings"
"HV1",6017,"HV2",3529.387,"HV3",4537.119,"HV4",1749.011,"HV5",2866.18,"HV6",2611.389,
"Deflector Settings"
"Quad 1",44.16291,"Quad 2",-39,"Source V1",91.9964,"Source H1",46.99969,"Source H2",-28.98132,"Transfer H1",19.98993,"Transfer V1",58.98755,"Transfer V2",1.988159,"Suppressor",-100.0092,"MOP",-15.01511,"HM Outer",-857.9915,"HM Inner",207,"HM Dog Leg",439.9854,"Centre",531,"LM Dog Leg",712.9734,"LM Inner",184,"LM Outer",-760.9791,"Filter Quad",-299.997,"Filter Hor",49.98932,"ESA V1 Defl",178.9911,"ESA V2 Defl",-239.9976,"ESA plates",345.1033,"Lin 1",80,"Lin 2",318,"Lin Corr",-25,"Q2 Low",0,"Q2 High",0,"Cubic",-6,"Q15 Corr",-5,"Q16 Corr",18,"Alpha1",0,"Alpha2",0,"ESA Float",0,"Dog Leg 1",-884.9909,"Dog Leg 2",-770.0126,"Dog Leg 3",-749.9924,
"Plasma Settings"
"Coolant",13,"Aux",.8000367,"Neb",31.79626,"Mix gas",1.049999,"Mix gas2",0,"RF Power",1300,"Reflected Power",0,"Air Cap Position",137,"Vac Cap Position",8463
"X motor pos = ","7.20","Y motor pos = ","6.18","Vert motor pos = ","4.04"
"Pir 1","8.6E-02mbar","Pir 2","8.6E-01mbar","Penning","2.4E-07mbar","Pir 3","4.1E-04mbar","Analyser","3.2E-09mbar"
"Ion Counting Settings"
"IC 0",-1750.03,"Disc 0",-.050006
"IC 1",-1900.024,"Disc 1",-8.502091E-02
"IC 2",-2050.018,"Disc 2",-6.997627E-02
"IC 3",-1900.024,"Disc 3",-6.997627E-02
"Filter 1",3999.939
"Filter 2",2449.951

" U-Th-Pb FAR Analysis"
" Started analysis at 13:28 on the Tuesday, September 18, 2018"
"Sample Name is  SL <> Started analysis at 1:29:12 PM"
-7.4184887E-03, -3.2045126E-03, 0.0000000E+00, -4.0149382E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4208387E-03, -4.0650216E-03, -3.1110136E-03, 8.8206594E-06, 0.0000000E+00, 3.7336191E-05, 3.1063671E-05, 1.3751917E-01, 5.0503076E-02, 0.0000000E+00, -4.0735736E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -1.4307792E-03, -3.8770042E-03, 8.3567144E-05, 9.8375313E-06, 0.0000000E+00, 4.0760769E-05, 3.2589247E-05,  416 
-7.4184887E-03, -3.2045126E-03, 0.0000000E+00, -4.0149382E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4208387E-03, -4.0650216E-03, -3.1110136E-03, 8.8206594E-06, 0.0000000E+00, 3.7336191E-05, 3.1063671E-05, 1.3445772E-01, 5.0315537E-02, 0.0000000E+00, -3.9917524E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -1.4705974E-03, -3.9511273E-03, 2.8362705E-05, 9.9176423E-06, 0.0000000E+00, 3.9671228E-05, 3.3326287E-05,  417 
-7.4184887E-03, -3.2045126E-03, 0.0000000E+00, -4.0149382E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4208387E-03, -4.0650216E-03, -3.1110136E-03, 8.8206594E-06, 0.0000000E+00, 3.7336191E-05, 3.1063671E-05, 1.3626681E-01, 5.2476209E-02, 0.0000000E+00, -4.0535943E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -1.4668493E-03, -3.9325102E-03, 1.2296624E-04, 9.7734428E-06, 0.0000000E+00, 4.1177362E-05, 3.3598670E-05,  418 
-7.4184887E-03, -3.2045126E-03, 0.0000000E+00, -4.0149382E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4208387E-03, -4.0650216E-03, -3.1110136E-03, 8.8206594E-06, 0.0000000E+00, 3.7336191E-05, 3.1063671E-05, 1.3874627E-01, 5.4737722E-02, 0.0000000E+00, -4.0288658E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -1.4130921E-03, -3.9042175E-03, 1.7844522E-04, 1.0013775E-05, 0.0000000E+00, 4.0472361E-05, 3.3550605E-05,  419 
-7.4184887E-03, -3.2045126E-03, 0.0000000E+00, -4.0149382E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4208387E-03, -4.0650216E-03, -3.1110136E-03, 8.8206594E-06, 0.0000000E+00, 3.7336191E-05, 3.1063671E-05, 1.3498701E-01, 5.3789913E-02, 0.0000000E+00, -4.0103437E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -1.4153968E-03, -3.8963383E-03, 9.8703966E-05, 1.0173997E-05, 0.0000000E+00, 4.1337589E-05, 3.5441270E-05,  420 
"End of Analysis"
"Sample Name is  SL <> Started analysis at 2:09:29 PM"
-7.4164583E-03, -3.2141587E-03, 0.0000000E+00, -4.0024021E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4265991E-03, -4.0669037E-03, -3.1130895E-03, 8.8163867E-06, 0.0000000E+00, 3.7545934E-05, 3.1152940E-05, 5.4887917E-01, 2.9154981E-02, 0.0000000E+00, -3.9774855E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 5.3926831E-04, -1.0061003E-03, 4.9042869E-02, 9.4209554E-06, 0.0000000E+00, 4.0248044E-05, 3.4784345E-05,  421 
-7.4164583E-03, -3.2141587E-03, 0.0000000E+00, -4.0024021E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4265991E-03, -4.0669037E-03, -3.1130895E-03, 8.8163867E-06, 0.0000000E+00, 3.7545934E-05, 3.1152940E-05, 6.0108969E-01, 3.2710792E-02, 0.0000000E+00, -3.9867502E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.9734432E-04, -6.2966000E-04, 5.4773089E-02, 9.5971991E-06, 0.0000000E+00, 4.0232022E-05, 3.3903099E-05,  422 
-7.4164583E-03, -3.2141587E-03, 0.0000000E+00, -4.0024021E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4265991E-03, -4.0669037E-03, -3.1130895E-03, 8.8163867E-06, 0.0000000E+00, 3.7545934E-05, 3.1152940E-05, 5.7759542E-01, 3.2317270E-02, 0.0000000E+00, -3.9869039E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.8077562E-04, -7.5238160E-04, 5.2722103E-02, 1.0430352E-05, 0.0000000E+00, 4.1754178E-05, 3.4896500E-05,  423 
-7.4164583E-03, -3.2141587E-03, 0.0000000E+00, -4.0024021E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4265991E-03, -4.0669037E-03, -3.1130895E-03, 8.8163867E-06, 0.0000000E+00, 3.7545934E-05, 3.1152940E-05, 5.6699291E-01, 3.2691918E-02, 0.0000000E+00, -4.0344244E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.4654868E-04, -8.2945515E-04, 5.1889693E-02, 9.8535538E-06, 0.0000000E+00, 4.0760769E-05, 3.4143439E-05,  424 
-7.4164583E-03, -3.2141587E-03, 0.0000000E+00, -4.0024021E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4265991E-03, -4.0669037E-03, -3.1130895E-03, 8.8163867E-06, 0.0000000E+00, 3.7545934E-05, 3.1152940E-05, 5.6592085E-01, 3.2873098E-02, 0.0000000E+00, -4.0132770E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 5.9103212E-04, -8.5265635E-04, 5.1765758E-02, 9.8375313E-06, 0.0000000E+00, 4.1706109E-05, 3.4175486E-05,  425 
-7.4164583E-03, -3.2141587E-03, 0.0000000E+00, -4.0024021E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4265991E-03, -4.0669037E-03, -3.1130895E-03, 8.8163867E-06, 0.0000000E+00, 3.7545934E-05, 3.1152940E-05, 5.5954847E-01, 3.3623604E-02, 0.0000000E+00, -4.0303007E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.2154972E-04, -8.1086337E-04, 5.1468113E-02, 9.3889112E-06, 0.0000000E+00, 4.2282929E-05, 3.5553428E-05,  426 
-7.4164583E-03, -3.2141587E-03, 0.0000000E+00, -4.0024021E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4265991E-03, -4.0669037E-03, -3.1130895E-03, 8.8163867E-06, 0.0000000E+00, 3.7545934E-05, 3.1152940E-05, 5.3842884E-01, 3.2509549E-02, 0.0000000E+00, -4.0087496E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.8460633E-04, -9.6402395E-04, 4.9472388E-02, 9.3728886E-06, 0.0000000E+00, 4.1257474E-05, 3.4944569E-05,  427 
-7.4164583E-03, -3.2141587E-03, 0.0000000E+00, -4.0024021E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4265991E-03, -4.0669037E-03, -3.1130895E-03, 8.8163867E-06, 0.0000000E+00, 3.7545934E-05, 3.1152940E-05, 5.2575524E-01, 3.2698402E-02, 0.0000000E+00, -3.9826382E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.4545508E-04, -1.0064780E-03, 4.8331354E-02, 9.7413986E-06, 0.0000000E+00, 4.0920997E-05, 3.2621294E-05,  428 
-7.4164583E-03, -3.2141587E-03, 0.0000000E+00, -4.0024021E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4265991E-03, -4.0669037E-03, -3.1130895E-03, 8.8163867E-06, 0.0000000E+00, 3.7545934E-05, 3.1152940E-05, 5.2587605E-01, 3.3291673E-02, 0.0000000E+00, -4.0509325E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.1212427E-04, -1.0143974E-03, 4.8582788E-02, 9.9657091E-06, 0.0000000E+00, 4.0472361E-05, 3.4912526E-05,  429 
-7.4164583E-03, -3.2141587E-03, 0.0000000E+00, -4.0024021E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4265991E-03, -4.0669037E-03, -3.1130895E-03, 8.8163867E-06, 0.0000000E+00, 3.7545934E-05, 3.1152940E-05, 5.0057623E-01, 3.1909414E-02, 0.0000000E+00, -4.0628846E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 3.0736985E-04, -1.1286972E-03, 4.6457974E-02, 1.0238085E-05, 0.0000000E+00, 4.1529860E-05, 3.4431847E-05,  430 
-7.4164583E-03, -3.2141587E-03, 0.0000000E+00, -4.0024021E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4265991E-03, -4.0669037E-03, -3.1130895E-03, 8.8163867E-06, 0.0000000E+00, 3.7545934E-05, 3.1152940E-05, 4.5913424E-01, 2.9823246E-02, 0.0000000E+00, -3.9604544E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 8.4304495E-05, -1.3193795E-03, 4.2784100E-02, 9.9496865E-06, 0.0000000E+00, 4.1033156E-05, 3.3518558E-05,  431 
-7.4164583E-03, -3.2141587E-03, 0.0000000E+00, -4.0024021E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4265991E-03, -4.0669037E-03, -3.1130895E-03, 8.8163867E-06, 0.0000000E+00, 3.7545934E-05, 3.1152940E-05, 4.6342235E-01, 3.0177190E-02, 0.0000000E+00, -4.0330092E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.7023601E-04, -1.3434181E-03, 4.3195153E-02, 9.7253760E-06, 0.0000000E+00, 4.0600542E-05, 3.4159460E-05,  432 
-7.4164583E-03, -3.2141587E-03, 0.0000000E+00, -4.0024021E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4265991E-03, -4.0669037E-03, -3.1130895E-03, 8.8163867E-06, 0.0000000E+00, 3.7545934E-05, 3.1152940E-05, 4.8216992E-01, 3.1484323E-02, 0.0000000E+00, -4.0018957E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 2.2507112E-04, -1.1731374E-03, 4.5248522E-02, 8.9082469E-06, 0.0000000E+00, 4.0888954E-05, 3.3678785E-05,  433 
-7.4164583E-03, -3.2141587E-03, 0.0000000E+00, -4.0024021E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4265991E-03, -4.0669037E-03, -3.1130895E-03, 8.8163867E-06, 0.0000000E+00, 3.7545934E-05, 3.1152940E-05, 4.4488294E-01, 2.9406204E-02, 0.0000000E+00, -4.0454994E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 9.5362735E-05, -1.3945351E-03, 4.1786560E-02, 9.7413986E-06, 0.0000000E+00, 3.9863498E-05, 3.4624118E-05,  434 
-7.4164583E-03, -3.2141587E-03, 0.0000000E+00, -4.0024021E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4265991E-03, -4.0669037E-03, -3.1130895E-03, 8.8163867E-06, 0.0000000E+00, 3.7545934E-05, 3.1152940E-05, 4.5142494E-01, 2.9969250E-02, 0.0000000E+00, -4.0444785E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 9.2310813E-05, -1.3760924E-03, 4.2460320E-02, 1.0270130E-05, 0.0000000E+00, 4.2379066E-05, 3.4784345E-05,  435 
"End of Analysis"
"Sample Name is  SL <> Started analysis at 2:10:43 PM"
-7.4145221E-03, -3.1996975E-03, 0.0000000E+00, -4.0168015E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4218788E-03, -4.0651243E-03, -3.1008670E-03, 8.9242690E-06, 0.0000000E+00, 3.8380867E-05, 3.1218175E-05, 4.2880066E-01, 2.0783130E-02, 0.0000000E+00, -3.9952728E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -3.2184579E-04, -1.6586282E-03, 3.7718266E-02, 9.9336639E-06, 0.0000000E+00, 4.0969066E-05, 3.3374356E-05,  436 
-7.4145221E-03, -3.1996975E-03, 0.0000000E+00, -4.0168015E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4218788E-03, -4.0651243E-03, -3.1008670E-03, 8.9242690E-06, 0.0000000E+00, 3.8380867E-05, 3.1218175E-05, 4.5571396E-01, 2.2886090E-02, 0.0000000E+00, -4.0286260E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -1.8012245E-04, -1.4668114E-03, 4.0989929E-02, 9.8054870E-06, 0.0000000E+00, 4.0264065E-05, 3.4592071E-05,  437 
-7.4145221E-03, -3.1996975E-03, 0.0000000E+00, -4.0168015E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4218788E-03, -4.0651243E-03, -3.1008670E-03, 8.9242690E-06, 0.0000000E+00, 3.8380867E-05, 3.1218175E-05, 4.3648698E-01, 2.2252319E-02, 0.0000000E+00, -4.0073149E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.8849867E-04, -1.5611448E-03, 3.8947585E-02, 1.0366262E-05, 0.0000000E+00, 4.1241452E-05, 3.5553428E-05,  438 
-7.4145221E-03, -3.1996975E-03, 0.0000000E+00, -4.0168015E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4218788E-03, -4.0651243E-03, -3.1008670E-03, 8.9242690E-06, 0.0000000E+00, 3.8380867E-05, 3.1218175E-05, 4.3229288E-01, 2.2605439E-02, 0.0000000E+00, -3.9823799E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.9219593E-04, -1.5476421E-03, 3.8811028E-02, 9.7413986E-06, 0.0000000E+00, 4.1193383E-05, 3.4768320E-05,  439 
-7.4145221E-03, -3.1996975E-03, 0.0000000E+00, -4.0168015E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4218788E-03, -4.0651243E-03, -3.1008670E-03, 8.9242690E-06, 0.0000000E+00, 3.8380867E-05, 3.1218175E-05, 4.2501011E-01, 2.2529232E-02, 0.0000000E+00, -3.9509378E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.9811645E-04, -1.6217658E-03, 3.8077310E-02, 9.9657091E-06, 0.0000000E+00, 4.2699521E-05, 3.4816389E-05,  440 
-7.4145221E-03, -3.1996975E-03, 0.0000000E+00, -4.0168015E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4218788E-03, -4.0651243E-03, -3.1008670E-03, 8.9242690E-06, 0.0000000E+00, 3.8380867E-05, 3.1218175E-05, 4.1266734E-01, 2.2431297E-02, 0.0000000E+00, -3.9828886E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -3.5749433E-04, -1.6648895E-03, 3.7003755E-02, 9.0844906E-06, 0.0000000E+00, 3.9687249E-05, 3.4271619E-05,  441 
-7.4145221E-03, -3.1996975E-03, 0.0000000E+00, -4.0168015E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4218788E-03, -4.0651243E-03, -3.1008670E-03, 8.9242690E-06, 0.0000000E+00, 3.8380867E-05, 3.1218175E-05, 4.1700480E-01, 2.2966713E-02, 0.0000000E+00, -4.0218404E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -3.1832862E-04, -1.6558566E-03, 3.7753513E-02, 1.0061842E-05, 0.0000000E+00, 4.1401679E-05, 3.4095370E-05,  442 
-7.4145221E-03, -3.1996975E-03, 0.0000000E+00, -4.0168015E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4218788E-03, -4.0651243E-03, -3.1008670E-03, 8.9242690E-06, 0.0000000E+00, 3.8380867E-05, 3.1218175E-05, 3.9827184E-01, 2.2385979E-02, 0.0000000E+00, -3.9589824E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -3.7706032E-04, -1.7126733E-03, 3.5892332E-02, 9.9817307E-06, 0.0000000E+00, 3.9815430E-05, 3.2829586E-05,  443 
-7.4145221E-03, -3.1996975E-03, 0.0000000E+00, -4.0168015E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4218788E-03, -4.0651243E-03, -3.1008670E-03, 8.9242690E-06, 0.0000000E+00, 3.8380867E-05, 3.1218175E-05, 3.8267597E-01, 2.1792419E-02, 0.0000000E+00, -3.9926122E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -5.4273574E-04, -1.8182885E-03, 3.4546757E-02, 1.0061842E-05, 0.0000000E+00, 4.0087816E-05, 3.5200930E-05,  444 
-7.4145221E-03, -3.1996975E-03, 0.0000000E+00, -4.0168015E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4218788E-03, -4.0651243E-03, -3.1008670E-03, 8.9242690E-06, 0.0000000E+00, 3.8380867E-05, 3.1218175E-05, 3.9044624E-01, 2.2444827E-02, 0.0000000E+00, -4.0509095E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -4.5680922E-04, -1.8067472E-03, 3.5491074E-02, 9.3889112E-06, 0.0000000E+00, 4.1353611E-05, 3.4175486E-05,  445 
-7.4145221E-03, -3.1996975E-03, 0.0000000E+00, -4.0168015E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4218788E-03, -4.0651243E-03, -3.1008670E-03, 8.9242690E-06, 0.0000000E+00, 3.8380867E-05, 3.1218175E-05, 3.7710474E-01, 2.1859237E-02, 0.0000000E+00, -3.9751845E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -5.2310420E-04, -1.8294271E-03, 3.4499113E-02, 9.6773101E-06, 0.0000000E+00, 4.1786225E-05, 3.5152865E-05,  446 
-7.4145221E-03, -3.1996975E-03, 0.0000000E+00, -4.0168015E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4218788E-03, -4.0651243E-03, -3.1008670E-03, 8.9242690E-06, 0.0000000E+00, 3.8380867E-05, 3.1218175E-05, 3.6627985E-01, 2.1499181E-02, 0.0000000E+00, -3.7958546E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -5.6794830E-04, -1.8566992E-03, 3.3629762E-02, 9.7574202E-06, 0.0000000E+00, 4.0985087E-05, 3.3630717E-05,  447 
-7.4145221E-03, -3.1996975E-03, 0.0000000E+00, -4.0168015E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4218788E-03, -4.0651243E-03, -3.1008670E-03, 8.9242690E-06, 0.0000000E+00, 3.8380867E-05, 3.1218175E-05, 3.6209536E-01, 2.1110890E-02, 0.0000000E+00, -4.1118439E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -5.8257319E-04, -1.9025990E-03, 3.3460891E-02, 9.7253760E-06, 0.0000000E+00, 4.2058611E-05, 3.2925724E-05,  448 
-7.4145221E-03, -3.1996975E-03, 0.0000000E+00, -4.0168015E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4218788E-03, -4.0651243E-03, -3.1008670E-03, 8.9242690E-06, 0.0000000E+00, 3.8380867E-05, 3.1218175E-05, 3.4199375E-01, 2.0323967E-02, 0.0000000E+00, -3.9877418E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -6.6685379E-04, -2.0295384E-03, 3.1709977E-02, 1.0206041E-05, 0.0000000E+00, 4.1241452E-05, 3.4015258E-05,  449 
-7.4145221E-03, -3.1996975E-03, 0.0000000E+00, -4.0168015E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4218788E-03, -4.0651243E-03, -3.1008670E-03, 8.9242690E-06, 0.0000000E+00, 3.8380867E-05, 3.1218175E-05, 3.2742439E-01, 1.9331452E-02, 0.0000000E+00, -4.0323621E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -7.2202005E-04, -2.1079502E-03, 3.0320183E-02, 9.6933318E-06, 0.0000000E+00, 4.2475203E-05, 3.3438446E-05,  450 
"End of Analysis"
"Sample Name is  20150626-01-016 <> Started analysis at 2:12:52 PM"
-7.4127175E-03, -3.2082961E-03, 0.0000000E+00, -4.0054019E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4231256E-03, -4.0622497E-03, -3.1121263E-03, 8.6668470E-06, 0.0000000E+00, 3.7359690E-05, 3.1284555E-05, 2.4656529E-01, 3.9821171E-02, 0.0000000E+00, -4.0264009E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -1.7555226E-03, -3.8869006E-03, 8.2103454E-04, 9.0364238E-06, 0.0000000E+00, 3.9382820E-05, 3.4592071E-05,  451 
-7.4127175E-03, -3.2082961E-03, 0.0000000E+00, -4.0054019E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4231256E-03, -4.0622497E-03, -3.1121263E-03, 8.6668470E-06, 0.0000000E+00, 3.7359690E-05, 3.1284555E-05, 2.4443198E-01, 4.1267609E-02, 0.0000000E+00, -4.0165191E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -1.7088871E-03, -3.8023818E-03, 9.0564109E-04, 9.3568669E-06, 0.0000000E+00, 4.0151906E-05, 3.3454467E-05,  452 
-7.4127175E-03, -3.2082961E-03, 0.0000000E+00, -4.0054019E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4231256E-03, -4.0622497E-03, -3.1121263E-03, 8.6668470E-06, 0.0000000E+00, 3.7359690E-05, 3.1284555E-05, 2.5318520E-01, 4.3937875E-02, 0.0000000E+00, -4.0832256E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -1.7509475E-03, -3.8218117E-03, 9.3996636E-04, 9.8054870E-06, 0.0000000E+00, 4.1097246E-05, 3.3903099E-05,  453 
-7.4127175E-03, -3.2082961E-03, 0.0000000E+00, -4.0054019E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -2.4231256E-03, -4.0622497E-03, -3.1121263E-03, 8.6668470E-06, 0.0000000E+00, 3.7359690E-05, 3.1284555E-05, 2.7213290E-01, 4.7364977E-02, 0.0000000E+00, -4.0307211E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, -1.6819447E-03, -3.8630873E-03, 1.3121584E-03, 1.0318196E-05, 0.0000000E+00, 4.0664632E-05, 3.3806966E-05,  454 
